Flight_ID,Date,Time,Departure_Airport,Arrival_Airport,Datetime,Hour,Weekday_numeric,Wind_Speed_knotstomph,Visibility_km_tomile,Temperature_Celsius_toFahrenheit,Season,Turbulence_LeveltoNumerical,Depart_Latitude,Depart_Longitude,Depart_Index,Arrive_Latitude,Arrive_Longitude,Arrive_Index,Distance_mile,TimeOfDay,TimeOfDay_num
61,2024-03-22,01:52:00,ATL,DEN,2024-03-22 01:52:00,1,5,26.46794,3.7290242386575514,57.2,1,3,33.640,-84.427,0.0,39.858,-104.667,23.0,1196.7391715103731,Night,4
182,2024-06-06,19:41:00,TPA,STL,2024-06-06 19:41:00,19,4,35.67418,2.4860161591050343,102.2,2,3,27.975,-82.533,25.0,38.748,-90.360,19.0,869.8250819812105,Evening,3
8,2024-04-18,04:27:00,LAS,MCO,2024-04-18 04:27:00,4,4,37.975739999999995,2.4860161591050343,41.0,1,2,36.080,-115.152,15.0,28.429,-81.316,17.0,2035.3136272493737,Night,4
189,2024-05-04,03:12:00,LAX,DFW,2024-05-04 03:12:00,3,6,27.618719999999996,10.565568676196396,71.6,1,2,33.942,-118.408,4.0,32.896,-97.037,26.0,1232.3692439721515,Night,4
31,2024-01-09,12:29:00,BNA,SFO,2024-01-09 12:29:00,12,2,19.56326,3.107520198881293,-4.0,0,1,36.124,-86.678,27.0,37.619,-122.375,11.0,1963.9274461003688,Afternoon,2
105,2024-09-28,00:47:00,PHL,IAD,2024-09-28 00:47:00,0,6,49.48354,4.9720323182100685,60.8,3,3,39.872,-75.241,6.0,38.944,-77.456,7.0,134.5076312432302,Night,4
58,2024-07-24,09:36:00,BNA,DFW,2024-07-24 09:36:00,9,3,39.12652,4.35052827843381,86.0,2,1,36.124,-86.678,27.0,32.896,-97.037,26.0,630.138560197424,Morning,1
104,2024-05-25,02:08:00,LAX,MIA,2024-05-25 02:08:00,2,6,49.48354,0.6215040397762586,82.4,1,3,33.942,-118.408,4.0,25.793,-80.291,10.0,2337.9953984438393,Night,4
36,2024-01-25,09:28:00,LAS,PHX,2024-01-25 09:28:00,9,4,32.22184,11.187072715972654,35.6,0,1,36.080,-115.152,15.0,33.434,-112.008,25.0,255.4609959565767,Morning,1
109,2024-05-25,05:14:00,PDX,ORD,2024-05-25 05:14:00,5,6,54.086659999999995,7.458048477315103,64.4,1,1,45.589,-122.597,19.0,41.979,-87.904,13.0,1734.6530405971682,Morning,1
144,2024-08-07,16:38:00,PHL,DEN,2024-08-07 16:38:00,16,3,31.07106,4.9720323182100685,71.6,2,3,39.872,-75.241,6.0,39.858,-104.667,23.0,1553.420843492631,Afternoon,2
44,2024-01-06,15:04:00,DEN,IAH,2024-01-06 15:04:00,15,6,20.714039999999997,9.322560596643878,-4.0,0,1,39.858,-104.667,20.0,29.980,-95.340,18.0,862.0544358592346,Afternoon,2
50,2024-03-12,22:18:00,MCI,JFK,2024-03-12 22:18:00,22,2,11.5078,9.322560596643878,66.2,1,1,39.297,-94.714,28.0,40.640,-73.779,21.0,1109.8267829146864,Night,4
122,2024-06-06,07:36:00,PHL,IND,2024-06-06 07:36:00,7,4,1.15078,6.215040397762586,53.6,2,2,39.872,-75.241,6.0,39.717,-86.294,16.0,586.5065249651991,Morning,1
123,2024-03-06,22:49:00,SFO,PHL,2024-03-06 22:49:00,22,3,44.880419999999994,0.6215040397762586,77.0,1,2,37.619,-122.375,17.0,39.872,-75.241,3.0,2515.1859234297044,Night,4
47,2024-11-15,22:14:00,LAX,SFO,2024-11-15 22:14:00,22,5,20.714039999999997,11.808576755748913,73.4,3,2,33.942,-118.408,4.0,37.619,-122.375,11.0,337.5523533595193,Night,4
12,2024-12-14,13:32:00,BNA,DEN,2024-12-14 13:32:00,13,6,6.904679999999999,3.7290242386575514,14.0,0,2,36.124,-86.678,27.0,39.858,-104.667,23.0,1011.0132442885592,Afternoon,2
47,2024-01-06,16:07:00,LAS,BNA,2024-01-06 16:07:00,16,6,48.33275999999999,4.9720323182100685,84.2,0,2,36.080,-115.152,15.0,36.124,-86.678,9.0,1583.8240714405406,Afternoon,2
19,2024-04-22,00:29:00,LAX,SLC,2024-04-22 00:29:00,0,1,8.05546,11.187072715972654,73.4,1,2,33.942,-118.408,4.0,40.788,-111.978,12.0,589.8913012846623,Night,4
64,2024-03-19,23:42:00,CLT,MSP,2024-03-19 23:42:00,23,2,51.78509999999999,1.8645121193287757,17.6,1,3,35.214,-80.943,8.0,44.880,-93.217,4.0,929.3633870009786,Night,4
37,2024-04-02,13:24:00,LAX,MCO,2024-04-02 13:24:00,13,2,10.357019999999999,8.079552517091361,32.0,1,2,33.942,-118.408,4.0,28.429,-81.316,17.0,2213.1525963303684,Afternoon,2
17,2024-09-03,23:01:00,ORD,TPA,2024-09-03 23:01:00,23,2,54.086659999999995,12.430080795525171,24.8,3,3,41.979,-87.904,12.0,27.975,-82.533,8.0,1013.6752853714656,Night,4
37,2024-11-28,23:43:00,PHX,ATL,2024-11-28 23:43:00,23,4,56.38822,8.70105655686762,62.6,3,1,33.434,-112.008,9.0,33.640,-84.427,20.0,1583.7520933893913,Night,4
101,2024-08-14,10:55:00,PHL,JFK,2024-08-14 10:55:00,10,3,40.2773,0.6215040397762586,12.2,2,1,39.872,-75.241,6.0,40.640,-73.779,21.0,93.58688101549252,Morning,1
132,2024-04-27,09:14:00,DFW,ORD,2024-04-27 09:14:00,9,6,54.086659999999995,9.322560596643878,78.8,1,1,32.896,-97.037,10.0,41.979,-87.904,13.0,802.0374130015703,Morning,1
1,2024-11-16,08:18:00,MCO,DTW,2024-11-16 08:18:00,8,6,17.261699999999998,4.9720323182100685,6.800000000000001,3,1,28.429,-81.316,3.0,42.212,-83.353,6.0,959.1392925828707,Morning,1
13,2024-05-18,14:38:00,MSP,STL,2024-05-18 14:38:00,14,6,47.181979999999996,9.322560596643878,77.0,1,3,44.880,-93.217,23.0,38.748,-90.360,19.0,448.4225375469915,Afternoon,2
104,2024-01-24,21:55:00,IND,JFK,2024-01-24 21:55:00,21,3,1.15078,6.215040397762586,91.4,0,3,39.717,-86.294,5.0,40.640,-73.779,21.0,663.1764119888318,Evening,3
33,2024-07-12,10:24:00,PHL,MCI,2024-07-12 10:24:00,10,5,36.82496,11.187072715972654,80.6,2,3,39.872,-75.241,6.0,39.297,-94.714,5.0,1035.6436968269065,Morning,1
54,2024-09-16,00:43:00,SLC,STL,2024-09-16 00:43:00,0,1,41.428079999999994,10.565568676196396,50.0,3,1,40.788,-111.978,24.0,38.748,-90.360,19.0,1153.7475663063092,Night,4
137,2024-11-17,16:41:00,SEA,DEN,2024-11-17 16:41:00,16,7,11.5078,5.593536357986327,68.0,3,2,47.449,-122.309,22.0,39.858,-104.667,23.0,1022.6156586822217,Afternoon,2
78,2024-04-09,00:34:00,PHX,SLC,2024-04-09 00:34:00,0,2,16.11092,2.4860161591050343,68.0,1,3,33.434,-112.008,9.0,40.788,-111.978,12.0,508.1206491633732,Night,4
192,2024-06-10,01:28:00,SAN,JFK,2024-06-10 01:28:00,1,1,34.523399999999995,5.593536357986327,53.6,2,1,32.733,-117.189,13.0,40.640,-73.779,21.0,2440.756473833826,Night,4
112,2024-07-09,15:47:00,DTW,IND,2024-07-09 15:47:00,15,2,16.11092,11.187072715972654,33.8,2,2,42.212,-83.353,14.0,39.717,-86.294,16.0,230.7572298150077,Afternoon,2
119,2024-08-03,20:13:00,ORD,CMH,2024-08-03 20:13:00,20,6,54.086659999999995,0.6215040397762586,26.6,2,3,41.979,-87.904,12.0,39.998,-82.892,24.0,294.9991442715795,Evening,3
57,2024-02-19,18:06:00,LAS,MCO,2024-02-19 18:06:00,18,1,27.618719999999996,10.565568676196396,84.2,0,2,36.080,-115.152,15.0,28.429,-81.316,17.0,2035.3136272493737,Evening,3
65,2024-09-09,16:50:00,SFO,AUS,2024-09-09 16:50:00,16,1,31.07106,12.430080795525171,59.0,3,3,37.619,-122.375,17.0,30.194,-97.670,1.0,1501.268485927527,Afternoon,2
198,2024-10-19,05:45:00,ATL,LAS,2024-10-19 05:45:00,5,6,12.658579999999999,3.107520198881293,80.6,3,2,33.640,-84.427,0.0,36.080,-115.152,2.0,1742.8640480719066,Morning,1
35,2024-03-05,10:33:00,STL,PHL,2024-03-05 10:33:00,10,2,52.93588,7.458048477315103,37.4,1,1,38.748,-90.360,2.0,39.872,-75.241,3.0,811.0071626187242,Morning,1
198,2024-01-15,07:50:00,TPA,DFW,2024-01-15 07:50:00,7,1,23.0156,2.4860161591050343,87.8,0,1,27.975,-82.533,25.0,32.896,-97.037,26.0,927.4806166421963,Morning,1
141,2024-02-07,12:50:00,SLC,BOS,2024-02-07 12:50:00,12,3,16.11092,11.808576755748913,17.6,0,2,40.788,-111.978,24.0,42.364,-71.005,15.0,2100.0031942336104,Afternoon,2
81,2024-04-05,06:12:00,IAD,LAX,2024-04-05 06:12:00,6,5,16.11092,1.8645121193287757,96.8,1,2,38.944,-77.456,11.0,33.942,-118.408,14.0,2282.9664032071264,Morning,1
123,2024-01-16,05:41:00,JFK,AUS,2024-01-16 05:41:00,5,2,17.261699999999998,3.7290242386575514,26.6,0,1,40.640,-73.779,26.0,30.194,-97.670,1.0,1519.5821058435263,Morning,1
129,2024-08-09,18:22:00,BOS,DEN,2024-08-09 18:22:00,18,5,28.769499999999997,9.944064636420137,15.8,2,1,42.364,-71.005,7.0,39.858,-104.667,23.0,1749.4152222357145,Evening,3
179,2024-06-12,03:18:00,MSP,PHL,2024-06-12 03:18:00,3,3,2.30156,5.593536357986327,-4.0,2,3,44.880,-93.217,23.0,39.872,-75.241,3.0,978.0515580392009,Night,4
33,2024-08-20,03:56:00,SLC,STL,2024-08-20 03:56:00,3,2,57.538999999999994,6.836544437538844,60.8,2,3,40.788,-111.978,24.0,38.748,-90.360,19.0,1153.7475663063092,Night,4
50,2024-11-15,06:01:00,IAH,DFW,2024-11-15 06:01:00,6,5,28.769499999999997,12.430080795525171,62.6,3,1,29.980,-95.340,1.0,32.896,-97.037,26.0,224.9374866855095,Morning,1
69,2024-08-25,16:07:00,DFW,CMH,2024-08-25 16:07:00,16,7,27.618719999999996,6.215040397762586,6.800000000000001,2,1,32.896,-97.037,10.0,39.998,-82.892,24.0,925.0211593810188,Afternoon,2
99,2024-10-27,18:09:00,SFO,DEN,2024-10-27 18:09:00,18,7,44.880419999999994,6.836544437538844,26.6,3,3,37.619,-122.375,17.0,39.858,-104.667,23.0,965.1617787430988,Evening,3
123,2024-01-20,20:00:00,SEA,IAH,2024-01-20 20:00:00,20,6,10.357019999999999,9.944064636420137,3.1999999999999993,0,2,47.449,-122.309,22.0,29.980,-95.340,18.0,1872.7452819810387,Evening,3
141,2024-04-04,04:27:00,AUS,MCI,2024-04-04 04:27:00,4,4,52.93588,4.9720323182100685,91.4,1,3,30.194,-97.670,21.0,39.297,-94.714,5.0,650.8556413385002,Night,4
158,2024-10-07,18:34:00,MCO,TPA,2024-10-07 18:34:00,18,1,29.920279999999998,1.8645121193287757,17.6,3,3,28.429,-81.316,3.0,27.975,-82.533,8.0,80.47037812938824,Evening,3
24,2024-08-04,12:12:00,TPA,BOS,2024-08-04 12:12:00,12,7,31.07106,12.430080795525171,21.2,2,3,27.975,-82.533,25.0,42.364,-71.005,15.0,1185.8870773664296,Afternoon,2
100,2024-05-09,07:25:00,DEN,IAD,2024-05-09 07:25:00,7,4,12.658579999999999,9.322560596643878,104.0,1,2,39.858,-104.667,20.0,38.944,-77.456,7.0,1448.5716340368085,Morning,1
114,2024-09-06,10:46:00,AUS,STL,2024-09-06 10:46:00,10,5,57.538999999999994,7.458048477315103,100.4,3,3,30.194,-97.670,21.0,38.748,-90.360,19.0,722.3893523421631,Morning,1
18,2024-02-06,00:42:00,STL,TPA,2024-02-06 00:42:00,0,2,52.93588,6.836544437538844,91.4,0,1,38.748,-90.360,2.0,27.975,-82.533,8.0,869.8250819812105,Night,4
143,2024-05-28,16:12:00,MCO,BOS,2024-05-28 16:12:00,16,2,21.864819999999998,3.107520198881293,96.8,1,1,28.429,-81.316,3.0,42.364,-71.005,15.0,1122.40732795041,Afternoon,2
133,2024-05-12,01:07:00,BNA,TPA,2024-05-12 01:07:00,1,7,34.523399999999995,0.6215040397762586,6.800000000000001,1,1,36.124,-86.678,27.0,27.975,-82.533,8.0,612.9637651187136,Night,4
32,2024-02-25,12:21:00,TPA,STL,2024-02-25 12:21:00,12,7,57.538999999999994,0.6215040397762586,71.6,0,1,27.975,-82.533,25.0,38.748,-90.360,19.0,869.8250819812105,Afternoon,2
159,2024-08-14,00:12:00,STL,LAS,2024-08-14 00:12:00,0,3,5.7539,1.8645121193287757,96.8,2,3,38.748,-90.360,2.0,36.080,-115.152,2.0,1368.7318056101708,Night,4
112,2024-09-09,08:12:00,BNA,PHX,2024-09-09 08:12:00,8,1,36.82496,11.187072715972654,53.6,3,1,36.124,-86.678,27.0,33.434,-112.008,25.0,1445.3223327683797,Morning,1
36,2024-08-21,16:40:00,TPA,CMH,2024-08-21 16:40:00,16,3,28.769499999999997,9.322560596643878,95.0,2,3,27.975,-82.533,25.0,39.998,-82.892,24.0,830.9706539919496,Afternoon,2
105,2024-12-07,22:53:00,PHL,IAH,2024-12-07 22:53:00,22,6,25.317159999999998,8.70105655686762,44.6,0,2,39.872,-75.241,6.0,29.980,-95.340,18.0,1323.335474807384,Night,4
115,2024-07-20,06:26:00,IAD,PHX,2024-07-20 06:26:00,6,6,55.23743999999999,8.079552517091361,53.6,2,3,38.944,-77.456,11.0,33.434,-112.008,25.0,1951.8864117000771,Morning,1
137,2024-02-21,01:58:00,AUS,CMH,2024-02-21 01:58:00,1,3,46.0312,0.6215040397762586,21.2,0,1,30.194,-97.670,21.0,39.998,-82.892,24.0,1072.984005694142,Night,4
90,2024-05-09,20:14:00,JFK,DTW,2024-05-09 20:14:00,20,4,14.960139999999999,1.8645121193287757,66.2,1,2,40.640,-73.779,26.0,42.212,-83.353,6.0,507.46038889685764,Evening,3
152,2024-07-15,12:56:00,MCI,SEA,2024-07-15 12:56:00,12,1,3.4523399999999995,7.458048477315103,32.0,2,2,39.297,-94.714,28.0,47.449,-122.309,0.0,1486.106191360668,Afternoon,2
172,2024-09-12,13:26:00,SLC,MCO,2024-09-12 13:26:00,13,4,46.0312,0.6215040397762586,48.2,3,1,40.788,-111.978,24.0,28.429,-81.316,17.0,1927.9692501883385,Afternoon,2
121,2024-01-02,20:48:00,LAS,SFO,2024-01-02 20:48:00,20,2,31.07106,11.808576755748913,68.0,0,1,36.080,-115.152,15.0,37.619,-122.375,11.0,413.1511189885823,Evening,3
75,2024-03-01,14:58:00,MCO,PDX,2024-03-01 14:58:00,14,5,43.729639999999996,3.7290242386575514,39.2,1,3,28.429,-81.316,3.0,45.589,-122.597,22.0,2530.65440968092,Afternoon,2
159,2024-02-04,02:21:00,MSP,JFK,2024-02-04 02:21:00,2,7,2.30156,1.2430080795525171,42.8,0,2,44.880,-93.217,23.0,40.640,-73.779,21.0,1025.8002047197897,Night,4
138,2024-07-18,10:02:00,SAN,TPA,2024-07-18 10:02:00,10,4,27.618719999999996,4.9720323182100685,89.6,2,1,32.733,-117.189,13.0,27.975,-82.533,8.0,2082.9142242040393,Morning,1
115,2024-07-27,03:43:00,BNA,SLC,2024-07-27 03:43:00,3,6,48.33275999999999,1.2430080795525171,12.2,2,1,36.124,-86.678,27.0,40.788,-111.978,12.0,1401.0152070041927,Night,4
131,2024-06-22,20:38:00,DFW,STL,2024-06-22 20:38:00,20,6,27.618719999999996,7.458048477315103,35.6,2,1,32.896,-97.037,10.0,38.748,-90.360,19.0,550.5038392972778,Evening,3
193,2024-05-05,06:03:00,DEN,SEA,2024-05-05 06:03:00,6,7,57.538999999999994,9.944064636420137,35.6,1,3,39.858,-104.667,20.0,47.449,-122.309,0.0,1022.6156586822217,Morning,1
48,2024-01-02,09:49:00,DTW,MIA,2024-01-02 09:49:00,9,2,10.357019999999999,2.4860161591050343,51.8,0,3,42.212,-83.353,14.0,25.793,-80.291,10.0,1147.7150491843308,Morning,1
66,2024-08-24,16:07:00,TPA,BOS,2024-08-24 16:07:00,16,6,51.78509999999999,0.6215040397762586,57.2,2,1,27.975,-82.533,25.0,42.364,-71.005,15.0,1185.8870773664296,Afternoon,2
97,2024-03-01,03:48:00,PDX,SLC,2024-03-01 03:48:00,3,5,13.809359999999998,9.944064636420137,89.6,1,2,45.589,-122.597,19.0,40.788,-111.978,12.0,628.6639821182278,Night,4
6,2024-07-06,20:17:00,SAN,IAD,2024-07-06 20:17:00,20,6,17.261699999999998,1.2430080795525171,14.0,2,3,32.733,-117.189,13.0,38.944,-77.456,7.0,2248.3033131369684,Evening,3
193,2024-08-13,21:23:00,LAS,BNA,2024-08-13 21:23:00,21,2,0.0,6.836544437538844,98.6,2,2,36.080,-115.152,15.0,36.124,-86.678,9.0,1583.8240714405406,Evening,3
51,2024-03-14,02:51:00,BNA,DTW,2024-03-14 02:51:00,2,4,21.864819999999998,10.565568676196396,-4.0,1,3,36.124,-86.678,27.0,42.212,-83.353,6.0,456.6992511806632,Night,4
164,2024-08-03,03:10:00,BNA,PHL,2024-08-03 03:10:00,3,6,31.07106,1.8645121193287757,73.4,2,2,36.124,-86.678,27.0,39.872,-75.241,3.0,673.7728108280229,Night,4
186,2024-07-04,15:34:00,CLT,ATL,2024-07-04 15:34:00,15,4,20.714039999999997,7.458048477315103,71.6,2,2,35.214,-80.943,8.0,33.640,-84.427,20.0,226.37097004138795,Afternoon,2
168,2024-09-16,07:07:00,MCO,PHX,2024-09-16 07:07:00,7,1,17.261699999999998,8.70105655686762,71.6,3,3,28.429,-81.316,3.0,33.434,-112.008,25.0,1844.6731349692482,Morning,1
123,2024-02-12,00:04:00,PHL,BOS,2024-02-12 00:04:00,0,1,42.57886,12.430080795525171,26.6,0,2,39.872,-75.241,6.0,42.364,-71.005,15.0,279.69596582206356,Night,4
192,2024-03-16,21:56:00,MCI,JFK,2024-03-16 21:56:00,21,6,48.33275999999999,11.187072715972654,3.1999999999999993,1,2,39.297,-94.714,28.0,40.640,-73.779,21.0,1109.8267829146864,Evening,3
158,2024-04-26,17:13:00,TPA,SFO,2024-04-26 17:13:00,17,5,24.166379999999997,9.944064636420137,28.4,1,2,27.975,-82.533,25.0,37.619,-122.375,11.0,2388.4975584902854,Evening,3
199,2024-09-22,14:50:00,DFW,PHX,2024-09-22 14:50:00,14,7,27.618719999999996,8.70105655686762,95.0,3,3,32.896,-97.037,10.0,33.434,-112.008,25.0,865.9516985114228,Afternoon,2
102,2024-03-12,21:10:00,IAH,MSP,2024-03-12 21:10:00,21,2,47.181979999999996,8.079552517091361,-4.0,1,2,29.980,-95.340,1.0,44.880,-93.217,4.0,1035.9683857522236,Evening,3
9,2024-03-13,00:58:00,ORD,BNA,2024-03-13 00:58:00,0,3,57.538999999999994,5.593536357986327,75.2,1,1,41.979,-87.904,12.0,36.124,-86.678,9.0,409.8458377361286,Night,4
134,2024-03-15,15:25:00,BOS,CLT,2024-03-15 15:25:00,15,5,31.07106,0.6215040397762586,46.4,1,3,42.364,-71.005,7.0,35.214,-80.943,27.0,727.4228384432752,Afternoon,2
122,2024-10-01,10:49:00,SAN,MCI,2024-10-01 10:49:00,10,2,3.4523399999999995,3.7290242386575514,10.399999999999999,3,2,32.733,-117.189,13.0,39.297,-94.714,5.0,1331.1252299873086,Morning,1
130,2024-12-20,23:10:00,IAH,TPA,2024-12-20 23:10:00,23,5,57.538999999999994,1.2430080795525171,89.6,0,1,29.980,-95.340,1.0,27.975,-82.533,8.0,785.9587167041809,Night,4
197,2024-02-25,11:28:00,PHX,ORD,2024-02-25 11:28:00,11,7,39.12652,8.70105655686762,50.0,0,3,33.434,-112.008,9.0,41.979,-87.904,13.0,1437.3729599113792,Morning,1
14,2024-01-04,19:07:00,SAN,DFW,2024-01-04 19:07:00,19,4,34.523399999999995,3.7290242386575514,23.0,0,1,32.733,-117.189,13.0,32.896,-97.037,26.0,1168.467961411468,Evening,3
51,2024-10-20,14:31:00,ATL,LAX,2024-10-20 14:31:00,14,7,6.904679999999999,0.6215040397762586,104.0,3,2,33.640,-84.427,0.0,33.942,-118.408,14.0,1942.3165288568882,Afternoon,2
115,2024-01-12,17:36:00,ORD,LAX,2024-01-12 17:36:00,17,5,50.634319999999995,9.322560596643878,21.2,0,2,41.979,-87.904,12.0,33.942,-118.408,14.0,1741.2344904365455,Evening,3
93,2024-10-14,14:49:00,SLC,TPA,2024-10-14 14:49:00,14,1,2.30156,9.944064636420137,39.2,3,2,40.788,-111.978,24.0,27.975,-82.533,8.0,1885.3250787240959,Afternoon,2
119,2024-06-01,19:17:00,DFW,LAS,2024-06-01 19:17:00,19,6,37.975739999999995,6.836544437538844,15.8,2,2,32.896,-97.037,10.0,36.080,-115.152,2.0,1053.182576603648,Evening,3
39,2024-08-28,07:50:00,MSP,ORD,2024-08-28 07:50:00,7,3,44.880419999999994,4.35052827843381,41.0,2,1,44.880,-93.217,23.0,41.979,-87.904,13.0,333.4200852397453,Morning,1
106,2024-03-01,15:13:00,BOS,IND,2024-03-01 15:13:00,15,5,0.0,12.430080795525171,10.399999999999999,1,2,42.364,-71.005,7.0,39.717,-86.294,16.0,816.267670805342,Afternoon,2
192,2024-07-05,16:04:00,CLT,DFW,2024-07-05 16:04:00,16,5,4.60312,0.6215040397762586,8.600000000000001,2,1,35.214,-80.943,8.0,32.896,-97.037,26.0,934.0228773748178,Afternoon,2
14,2024-10-20,07:54:00,ORD,DTW,2024-10-20 07:54:00,7,7,13.809359999999998,3.107520198881293,77.0,3,1,41.979,-87.904,12.0,42.212,-83.353,6.0,233.8554659321873,Morning,1
24,2024-09-04,00:22:00,ATL,SEA,2024-09-04 00:22:00,0,3,10.357019999999999,8.079552517091361,-2.200000000000003,3,2,33.640,-84.427,0.0,47.449,-122.309,0.0,2177.8278963505427,Night,4
160,2024-08-21,06:23:00,MSP,CMH,2024-08-21 06:23:00,6,3,47.181979999999996,8.70105655686762,46.4,2,3,44.880,-93.217,23.0,39.998,-82.892,24.0,624.5300283432038,Morning,1
180,2024-05-04,19:21:00,LAS,DFW,2024-05-04 19:21:00,19,6,34.523399999999995,11.187072715972654,98.6,1,2,36.080,-115.152,15.0,32.896,-97.037,26.0,1053.182576603648,Evening,3
135,2024-03-02,20:05:00,STL,BNA,2024-03-02 20:05:00,20,6,57.538999999999994,6.215040397762586,102.2,1,1,38.748,-90.360,2.0,36.124,-86.678,9.0,271.38919686998054,Evening,3
200,2024-09-28,23:30:00,CMH,MCO,2024-09-28 23:30:00,23,6,23.0156,11.187072715972654,8.600000000000001,3,3,39.998,-82.892,16.0,28.429,-81.316,17.0,804.3645747384205,Night,4
64,2024-08-25,10:31:00,DFW,DEN,2024-08-25 10:31:00,10,7,18.41248,7.458048477315103,28.4,2,1,32.896,-97.037,10.0,39.858,-104.667,23.0,640.998235714272,Morning,1
12,2024-01-14,14:34:00,LAX,SFO,2024-01-14 14:34:00,14,7,48.33275999999999,9.944064636420137,5.0,0,2,33.942,-118.408,4.0,37.619,-122.375,11.0,337.5523533595193,Afternoon,2
75,2024-12-25,02:16:00,LAS,SFO,2024-12-25 02:16:00,2,3,29.920279999999998,11.808576755748913,8.600000000000001,0,2,36.080,-115.152,15.0,37.619,-122.375,11.0,413.1511189885823,Night,4
30,2024-04-23,16:09:00,PHL,BOS,2024-04-23 16:09:00,16,2,14.960139999999999,1.8645121193287757,66.2,1,1,39.872,-75.241,6.0,42.364,-71.005,15.0,279.69596582206356,Afternoon,2
187,2024-08-21,02:01:00,MIA,BNA,2024-08-21 02:01:00,2,3,11.5078,7.458048477315103,5.0,2,1,25.793,-80.291,18.0,36.124,-86.678,9.0,807.3984840182619,Night,4
173,2024-10-02,13:04:00,AUS,IAH,2024-10-02 13:04:00,13,3,5.7539,9.322560596643878,66.2,3,2,30.194,-97.670,21.0,29.980,-95.340,18.0,140.07837976980062,Afternoon,2
60,2024-05-20,12:21:00,CLT,SAN,2024-05-20 12:21:00,12,1,54.086659999999995,8.70105655686762,91.4,1,2,35.214,-80.943,8.0,32.733,-117.189,28.0,2072.489758591818,Afternoon,2
142,2024-12-18,17:19:00,STL,IAH,2024-12-18 17:19:00,17,3,48.33275999999999,10.565568676196396,48.2,0,2,38.748,-90.360,2.0,29.980,-95.340,18.0,668.8009468606192,Evening,3
181,2024-05-25,14:43:00,IAD,AUS,2024-05-25 14:43:00,14,6,8.05546,10.565568676196396,-4.0,1,3,38.944,-77.456,11.0,30.194,-97.670,1.0,1295.1792602495807,Afternoon,2
128,2024-09-22,17:58:00,STL,MSP,2024-09-22 17:58:00,17,7,50.634319999999995,4.9720323182100685,3.1999999999999993,3,1,38.748,-90.360,2.0,44.880,-93.217,4.0,448.4225375469915,Evening,3
67,2024-12-21,02:16:00,SEA,LAS,2024-12-21 02:16:00,2,6,48.33275999999999,3.7290242386575514,28.4,0,3,47.449,-122.309,22.0,36.080,-115.152,2.0,866.8967585652471,Night,4
36,2024-02-04,18:41:00,SAN,SLC,2024-02-04 18:41:00,18,7,9.20624,9.944064636420137,26.6,0,3,32.733,-117.189,13.0,40.788,-111.978,12.0,626.5524080078578,Evening,3
54,2024-01-21,04:39:00,PDX,STL,2024-01-21 04:39:00,4,7,14.960139999999999,0.6215040397762586,78.8,0,3,45.589,-122.597,19.0,38.748,-90.360,19.0,1704.3497001519356,Night,4
56,2024-12-07,19:08:00,JFK,MSP,2024-12-07 19:08:00,19,6,2.30156,9.944064636420137,102.2,0,1,40.640,-73.779,26.0,44.880,-93.217,4.0,1025.8002047197897,Evening,3
99,2024-01-01,19:33:00,SAN,ATL,2024-01-01 19:33:00,19,1,32.22184,11.808576755748913,15.8,0,3,32.733,-117.189,13.0,33.640,-84.427,20.0,1887.5344406996117,Evening,3
7,2024-06-03,10:22:00,IND,MCI,2024-06-03 10:22:00,10,1,6.904679999999999,11.187072715972654,48.2,2,2,39.717,-86.294,5.0,39.297,-94.714,5.0,449.6352980383386,Morning,1
130,2024-02-14,14:07:00,DFW,DEN,2024-02-14 14:07:00,14,3,42.57886,9.322560596643878,44.6,0,1,32.896,-97.037,10.0,39.858,-104.667,23.0,640.998235714272,Afternoon,2
12,2024-12-15,06:56:00,AUS,SFO,2024-12-15 06:56:00,6,7,3.4523399999999995,8.079552517091361,66.2,0,1,30.194,-97.670,21.0,37.619,-122.375,11.0,1501.268485927527,Morning,1
3,2024-06-15,19:29:00,SEA,AUS,2024-06-15 19:29:00,19,6,6.904679999999999,3.107520198881293,64.4,2,2,47.449,-122.309,22.0,30.194,-97.670,1.0,1769.3175622468702,Evening,3
176,2024-11-02,13:52:00,MSP,CLT,2024-11-02 13:52:00,13,6,3.4523399999999995,11.187072715972654,42.8,3,2,44.880,-93.217,23.0,35.214,-80.943,27.0,929.3633870009786,Afternoon,2
24,2024-07-18,11:05:00,CLT,MSP,2024-07-18 11:05:00,11,4,21.864819999999998,9.944064636420137,100.4,2,3,35.214,-80.943,8.0,44.880,-93.217,4.0,929.3633870009786,Morning,1
195,2024-03-13,11:01:00,MCO,IND,2024-03-13 11:01:00,11,3,33.37262,1.8645121193287757,51.8,1,1,28.429,-81.316,3.0,39.717,-86.294,16.0,829.9556745622003,Morning,1
97,2024-06-11,16:10:00,IAH,PHL,2024-06-11 16:10:00,16,2,52.93588,0.6215040397762586,33.8,2,2,29.980,-95.340,1.0,39.872,-75.241,3.0,1323.335474807384,Afternoon,2
156,2024-09-01,04:33:00,PHL,LAS,2024-09-01 04:33:00,4,7,17.261699999999998,1.2430080795525171,68.0,3,3,39.872,-75.241,6.0,36.080,-115.152,2.0,2171.359098184986,Night,4
